,KNN,NB,LR,SVM,DT
36,0.9710144927536232,0.9565217391304348,0.9710144927536232,1.0,0.9130434782608695
37,0.8115942028985508,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232
38,0.927536231884058,0.9855072463768116,0.9855072463768116,1.0,0.9565217391304348
39,0.927536231884058,0.9565217391304348,0.9710144927536232,0.9710144927536232,0.9565217391304348
40,0.6811594202898551,0.9565217391304348,0.9565217391304348,0.9710144927536232,0.9565217391304348
41,0.927536231884058,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.9565217391304348
42,1.0,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232
43,0.9565217391304348,0.9855072463768116,0.9855072463768116,1.0,0.9710144927536232
44,1.0,0.9710144927536232,0.9710144927536232,0.9565217391304348,0.9855072463768116
45,0.9130434782608695,0.927536231884058,0.9710144927536232,0.9565217391304348,0.9565217391304348
46,0.9130434782608695,0.9710144927536232,0.9710144927536232,0.9565217391304348,0.9710144927536232
47,0.9855072463768116,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.927536231884058
48,1.0,0.9420289855072463,0.9855072463768116,0.9565217391304348,0.9710144927536232
49,0.9855072463768116,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232
50,0.9420289855072463,0.9565217391304348,0.9855072463768116,0.9855072463768116,0.9855072463768116
51,0.9855072463768116,0.9710144927536232,0.9565217391304348,0.9565217391304348,0.8985507246376812
52,0.7391304347826086,0.9855072463768116,1.0,1.0,0.9710144927536232
53,0.927536231884058,0.9710144927536232,0.9855072463768116,0.9710144927536232,0.9855072463768116
54,1.0,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.9565217391304348
55,0.927536231884058,0.9710144927536232,0.9710144927536232,0.9855072463768116,0.9420289855072463
56,0.8985507246376812,0.9855072463768116,0.9710144927536232,0.9710144927536232,0.9420289855072463
57,0.8840579710144928,0.9420289855072463,0.9565217391304348,0.9565217391304348,0.927536231884058
58,0.927536231884058,0.9565217391304348,0.9710144927536232,0.9710144927536232,0.9130434782608695
59,0.7971014492753623,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.9710144927536232
60,0.9710144927536232,0.9565217391304348,0.9855072463768116,0.9710144927536232,0.9710144927536232
61,0.9855072463768116,0.9710144927536232,0.9855072463768116,0.9855072463768116,0.9710144927536232
62,0.8840579710144928,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.9565217391304348
63,0.855072463768116,0.9130434782608695,0.9565217391304348,0.927536231884058,0.927536231884058
64,0.9130434782608695,0.9420289855072463,0.9565217391304348,0.9565217391304348,0.927536231884058
65,0.9130434782608695,0.9710144927536232,0.9565217391304348,0.9565217391304348,0.927536231884058
66,0.8985507246376812,1.0,1.0,1.0,0.9855072463768116
67,0.8405797101449275,0.9855072463768116,1.0,1.0,0.9855072463768116
68,0.8405797101449275,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.927536231884058
69,0.8985507246376812,0.9420289855072463,0.9420289855072463,0.927536231884058,0.927536231884058
70,0.8985507246376812,0.9710144927536232,0.9565217391304348,0.9565217391304348,0.9565217391304348
71,0.9420289855072463,0.9710144927536232,0.9710144927536232,0.9855072463768116,0.9565217391304348
72,0.6811594202898551,0.9855072463768116,0.9710144927536232,0.9565217391304348,0.9420289855072463
73,0.9420289855072463,0.9420289855072463,0.9710144927536232,0.9565217391304348,0.9420289855072463
74,0.9130434782608695,0.9855072463768116,0.9710144927536232,0.9710144927536232,0.9420289855072463
75,0.9565217391304348,0.9420289855072463,0.9565217391304348,0.9565217391304348,0.927536231884058
76,0.9565217391304348,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.9710144927536232
77,0.7536231884057971,0.927536231884058,0.9565217391304348,0.9565217391304348,0.927536231884058
78,0.9855072463768116,0.9565217391304348,0.9565217391304348,0.9420289855072463,0.9565217391304348
79,0.927536231884058,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9855072463768116
80,1.0,0.9420289855072463,0.9855072463768116,0.9855072463768116,0.9855072463768116
81,0.7971014492753623,0.9710144927536232,0.9855072463768116,0.9710144927536232,0.9710144927536232
82,0.8260869565217391,1.0,0.9855072463768116,1.0,0.9710144927536232
83,0.9710144927536232,0.9710144927536232,0.9565217391304348,0.9710144927536232,0.9565217391304348
84,0.8405797101449275,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.9420289855072463
85,0.9710144927536232,0.9420289855072463,0.9565217391304348,0.9565217391304348,0.9565217391304348
86,0.8985507246376812,0.9565217391304348,0.9420289855072463,0.9130434782608695,0.9420289855072463
87,0.6956521739130435,0.9710144927536232,1.0,1.0,0.9565217391304348
88,0.9420289855072463,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9420289855072463
89,0.7391304347826086,0.9420289855072463,0.9855072463768116,0.9855072463768116,0.927536231884058
90,0.8695652173913043,0.9710144927536232,0.9565217391304348,0.9710144927536232,0.9710144927536232
91,1.0,0.9855072463768116,1.0,0.9855072463768116,0.9565217391304348
92,0.7101449275362319,0.9130434782608695,0.9420289855072463,0.927536231884058,0.9420289855072463
93,0.8840579710144928,0.9420289855072463,0.9565217391304348,0.9565217391304348,0.9565217391304348
94,0.8840579710144928,0.927536231884058,0.9565217391304348,0.9565217391304348,0.9420289855072463
95,0.6956521739130435,0.9420289855072463,0.9565217391304348,0.9565217391304348,0.9855072463768116
96,0.8985507246376812,0.9855072463768116,0.9855072463768116,1.0,0.927536231884058
97,0.8695652173913043,0.9420289855072463,0.9855072463768116,0.9565217391304348,0.8840579710144928
98,0.9565217391304348,0.9420289855072463,0.927536231884058,0.9420289855072463,0.9420289855072463
99,0.6811594202898551,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348
